"","Year","Week_no","State","District","Location","Total","Outbreak_Duration"
"2214",2015,10,"Selangor","Gombak","Tmn Samudera Selatan",13,15
"2215",2015,10,"Selangor","Petaling","Kt Pju 1A Vista Subang",18,45
"2216",2015,10,"Selangor","Petaling","Seksyen U5 ( Pangsapuri Flora Iii : Blok 1-3 )",6,44
"2217",2015,10,"Selangor","Petaling","Bandar Kinrara 3 (Sri Kasturi)",5,44
"2218",2015,10,"Perak","Kinta","Panorama Lapangan Perdana",6,43
"2219",2015,10,"Selangor","Gombak","Bdr Country Home Fasa 1",17,43
"2220",2015,10,"Selangor","Hulu Langat","Taman Bukit Angsana",9,43
"2221",2015,10,"Selangor","Hulu Langat","Jalan 3/5A-K Seksyen 3 Bandar Baru Bangi",16,43
"2222",2015,10,"Selangor","Petaling","Kd Pju 5 Seksyen 5 Apt Carlina",10,43
"2223",2015,10,"Selangor","Petaling","Kd Pju 5 Seksyen 6",11,43
"2224",2015,10,"Selangor","Petaling","Du Ss 2 ( 4 )",6,42
"2225",2015,10,"Selangor","Petaling","Taman Kinrara 4",9,42
"2226",2015,10,"Selangor","Petaling","Usj 20/6",7,42
"2227",2015,10,"Perak","Kinta","Kg Tersusun Sentang",8,41
"2228",2015,10,"Perak","Kinta","Regrouping Area,Menglembu",9,41
"2229",2015,10,"Selangor","Gombak","Tmn Wangsa Permai",16,41
"2230",2015,10,"Selangor","Gombak","Au2A Taman Keramat",8,41
"2231",2015,10,"Selangor","Hulu
Langat","Bukit Angkat Kajang",8,41
"2232",2015,10,"Selangor","Hulu
Langat","Seksyen 4 Bandar Sri Putra",13,41
"2233",2015,10,"Selangor","Hulu
Langat","Taman Tenaga",10,41
"2234",2015,10,"Selangor","Kuala
Langat","Pangsapuri Langat Murni",14,41
"2235",2015,10,"Selangor","Hulu Langat","Jalan Puncak 1 Taman Puncak Utama",12,40
"2236",2015,10,"Selangor","Petaling","Kt Seksyen 20 Teres A",10,40
"2237",2015,10,"Selangor","Petaling","Usj 6/1 (Subang Perdana Goodyear Court 1)",14,40
"2238",2015,10,"Selangor","Gombak","Bdr Tasik Puteri Gv12",8,39
"2239",2015,10,"Selangor","Hulu
Langat","Jalan 3/2A-M Seksyen 3 Bandar Baru Bangi",6,39
"2240",2015,10,"Selangor","Petaling","Seksyen U6 ( Kg Melayu Subang B : Jln Merbau )",7,39
"2241",2015,10,"Selangor","Sepang","Kg.Baru Dengkil",7,39
"2242",2015,10,"Perak","Batang Padang","Tmn Tapah Baru",13,38
"2243",2015,10,"Selangor","Gombak","Appt Sri Wira",6,38
"2244",2015,10,"Selangor","Gombak","Bdr Tasik Puteri Fasa 3",6,38
"2245",2015,10,"Selangor","Hulu
Langat","Lorong Tan Sri Abdul Rahman Hashim Taman Desa Baiduri",9,38
"2246",2015,10,"Selangor","Petaling","Seksyen 27 ( Flat C : Blok 31 - 36 )",7,38
"2247",2015,10,"Selangor","Petaling","Du Ss 20 ( 1 ) : Jln Ss 20/1 - Ss 20/20",8,38
"2248",2015,10,"Selangor","Hulu
Langat","Pangsapuri Sri Mawar Bandar Sri Putra",8,37
"2249",2015,10,"Selangor","Petaling","Seksyen 19 Flat 19/15A ( Blok 1 -5 )",18,37
"2250",2015,10,"Selangor","Petaling","Bandar Puteri 7 ( Pangsapuri Sri Begonia)",6,37
"2251",2015,10,"Selangor","Petaling","Taman Lestari Perdana ( Sri Indah Apt )",11,37
"2252",2015,10,"Selangor","Gombak","Tmn Bkt Rawang Jaya",8,36
"2253",2015,10,"Selangor","Hulu
Langat","Jalan 39-48 Taman Bukit Mewah",6,36
"2254",2015,10,"Selangor","Petaling","Seksyen 18 (Jln 18/3 Flat B : Blok 11 - 17)",7,36
"2255",2015,10,"Selangor","Petaling","Seksyen 23 ( Kaw Perindustrian A : Jln 23/1 )",8,36
"2256",2015,10,"Selangor","Petaling","Seksyen 7 (Teres J : Jln 7/63 - 7/69A & Aquavilla Townhouse)",10,36
"2257",2015,10,"Selangor","Petaling","Seksyen U2 Teres A (Jln U2/1A-U2/1L)",5,36
"2258",2015,10,"Selangor","Petaling","Seksyen 15 ( Kaw Perindustrian A : Jln 15/1 - 15/6 )",6,36
"2259",2015,10,"Selangor","Petaling","Bl Pju 9 Sd 13 Apt Sd 2",5,36
"2260",2015,10,"Selangor","Petaling","Du Ss 23 ( 4 )",6,36
"2261",2015,10,"Selangor","Petaling","Bdr Puchong Jaya Jln Bandar (Sri Anggerik Blok E,F,G))",7,36
"2262",2015,10,"Sabah","Kota
Kinabalu","Kepayan Rumah Murah",45,36
"2263",2015,10,"Perak","Kinta","Tmn Wah Keong",4,35
"2264",2015,10,"Selangor","Hulu
Langat","Jalan 4 Taman Impian Putra",11,35
"2265",2015,10,"Selangor","Hulu
Langat","Taman Sri Semenyih",9,35
"2266",2015,10,"Selangor","Petaling","Seksyen U16 ( Pangsapuri Cendana : Blok 35 - 40 )",5,35
"2267",2015,10,"Selangor","Petaling","Kt Pju 3 Palm Spring Kondo 1 : Blok A, B, C",11,35
"2268",2015,10,"Perak","Kinta","Kg Das Tambahan 3",6,34
"2269",2015,10,"Perak","Kinta","Tmn Desa Indah",12,34
"2270",2015,10,"Perak","Kinta","Tmn Pakatan",6,34
"2271",2015,10,"Selangor","Gombak","Bdr Country Homes Fasa 6",15,34
"2272",2015,10,"Selangor","Petaling","Seksyen 7 (Teres H : Jln 7/52 -7/62)",12,34
"2273",2015,10,"Selangor","Petaling","Kd Pju 1A Pacific Place",9,34
"2274",2015,10,"Selangor","Petaling","Sri Ss7 Kelana Mahkota Kondo",12,34
"2275",2015,10,"Selangor","Petaling","Bt 13 Kg Tengah",16,34
"2276",2015,10,"Selangor","Petaling","Taman Puchong Perdana (Jalan Anggerik )",6,34
"2277",2015,10,"Selangor","Petaling","Usj 12/1",8,34
"2278",2015,10,"Selangor","Gombak","Tmn Pinggiran Bt Caves",8,33
"2279",2015,10,"Selangor","Gombak","Appt Setia",5,33
"2280",2015,10,"Selangor","Gombak","Tmn Greenpark",8,33
"2281",2015,10,"Selangor","Hulu
Langat","Jalan Mewah 2 Pandan Mewah",8,33
"2282",2015,10,"Selangor","Hulu
Langat","Appt Seri Cempaka Seksyen 16 Bandar Baru Bangi",16,33
"2283",2015,10,"Selangor","Hulu
Langat","Jalan 1/3 Seksyen 1 Bandar Baru Bangi",9,33
"2284",2015,10,"Selangor","Hulu
Langat","Taman Kajang Mewah",6,33
"2285",2015,10,"Selangor","Hulu Langat","Jalan 1-8 Taman Desa Mewah",8,33
"2286",2015,10,"Selangor","Petaling","Usj 16 ( Pangsapuri Sri Tanjung)",18,33
"2287",2015,10,"Selangor","Petaling","Usj 19 ( Starville )",10,33
"2288",2015,10,"Selangor","Hulu
Selangor","Lokaliti 7 Bdr Baru Btg Kali",9,32
"2289",2015,10,"Perak","Kinta","Bdr Pulai Jaya",8,32
"2290",2015,10,"Perak","Kinta","Tmn Perpaduan",14,32
"2291",2015,10,"P Pinang","Seberg
Perai Selatan","Perkampungan Valdor",28,32
"2292",2015,10,"Selangor","Petaling","Ss 12/2",6,32
"2293",2015,10,"Selangor","Hulu
Langat","Appt Sri Dahlia Bandar Sri Putra",5,31
"2294",2015,10,"Selangor","Hulu Langat","Jalan 2/4 Seksyen 2 Bandar Sri Putra",4,31
"2295",2015,10,"Selangor","Hulu
Langat","Jalan 2/5 Seksyen 2 Bandar Sri Putra",8,31
"2296",2015,10,"Selangor","Hulu
Langat","Sekolah Bina Insan Bandar Sri Putra",8,31
"2297",2015,10,"Selangor","Kuala
Selangor","Kampung Tiram Setia (Site A)",11,31
"2298",2015,10,"Selangor","Petaling","Seksyen 24 ( Teres A : Jln 24/3 -24/7B & Jln 24/A )",5,31
"2299",2015,10,"Selangor","Petaling","Seksyen U16 ( Pangsapuri Kiambang : Blok 21 - 27 )",4,31
"2300",2015,10,"Selangor","Petaling","Usj 14 (Subang Perdana Goodyear Court 9)",15,31
"2301",2015,10,"Selangor","Sepang","Cyberia Condominium",17,31
"2302",2015,10,"Sabah","Kota
Kinabalu","Kg.Likas",13,31
"2303",2015,10,"Sabah","Kota
Kinabalu","Tmn. Sri Kepayan",11,31
